Date,Provider,Service,Region,Amount,Usage_Type,Efficiency_Score
2025-05-16,GCP,BigQuery,global,3119.23,on-demand,49
2025-05-16,AWS,RDS,global,4968.58,reserved,86
2025-05-16,SaaS,Databricks,global,4937.98,reserved,58
2025-05-16,SaaS,Databricks,global,4652.13,on-demand,83
2025-05-16,AWS,Kubernetes,global,2931.5,reserved,56
2025-05-17,SaaS,Snowflake,global,1718.02,reserved,41
2025-05-17,Azure,Fabric,global,4699.58,on-demand,72
2025-05-17,Azure,Fabric,global,2681.68,reserved,31
2025-05-17,SaaS,Snowflake,global,3724.31,on-demand,86
2025-05-17,SaaS,Snowflake,global,1403.09,on-demand,60
2025-05-17,GCP,BigQuery,global,3748.59,on-demand,47
2025-05-18,Azure,AKS,global,2118.1,on-demand,57
2025-05-18,AWS,Snowflake,global,2452.16,reserved,84
2025-05-18,GCP,BigQuery,global,1748.16,on-demand,69
2025-05-18,SaaS,Databricks,global,1584.6,on-demand,34
2025-05-18,Azure,VMs,global,2155.47,reserved,64
2025-05-18,Azure,SQL Database,global,1677.58,on-demand,37
2025-05-19,AWS,Kubernetes,global,4611.62,on-demand,37
2025-05-19,Azure,Fabric,global,3274.62,on-demand,30
2025-05-19,GCP,BigQuery,global,4624.55,reserved,88
2025-05-19,SaaS,Snowflake,global,3497.9,on-demand,56
2025-05-19,Azure,SQL Database,global,4274.99,reserved,46
2025-05-19,SaaS,Snowflake,global,1639.55,on-demand,81
2025-05-20,GCP,Compute Engine,global,3289.81,on-demand,52
2025-05-20,GCP,Compute Engine,global,992.99,reserved,51
2025-05-20,GCP,BigQuery,global,3196.09,on-demand,57
2025-05-20,AWS,EC2,global,4162.35,on-demand,62
2025-05-20,AWS,EC2,global,3918.12,reserved,72
2025-05-21,Azure,Fabric,global,2999.93,reserved,72
2025-05-21,GCP,BigQuery,global,3382.51,on-demand,33
2025-05-21,SaaS,Snowflake,global,1082.57,reserved,30
2025-05-21,GCP,BigQuery,global,4377.43,reserved,54
2025-05-22,GCP,BigQuery,global,3239.98,reserved,76
2025-05-22,GCP,BigQuery,global,2672.13,reserved,66
2025-05-22,SaaS,Databricks,global,4865.74,reserved,68
2025-05-22,SaaS,Snowflake,global,911.94,reserved,93
2025-05-23,AWS,Kubernetes,global,4281.41,reserved,57
2025-05-23,SaaS,Databricks,global,1937.82,on-demand,74
2025-05-23,SaaS,Databricks,global,4210.69,reserved,52
2025-05-23,AWS,EC2,global,2679.36,reserved,36
2025-05-23,GCP,BigQuery,global,615.4,reserved,46
2025-05-24,AWS,Kubernetes,global,1325.6,reserved,40
2025-05-24,SaaS,Databricks,global,3161.38,on-demand,76
2025-05-24,AWS,EC2,global,684.92,reserved,59
2025-05-25,GCP,Compute Engine,global,3437.77,reserved,75
2025-05-25,SaaS,Snowflake,global,2802.58,reserved,90
2025-05-25,Azure,Fabric,global,1780.2,on-demand,68
2025-05-25,SaaS,Databricks,global,3909.76,reserved,56
2025-05-25,Azure,VMs,global,568.66,on-demand,95
2025-05-26,SaaS,Snowflake,global,980.45,reserved,83
2025-05-26,GCP,BigQuery,global,3809.41,on-demand,53
2025-05-26,Azure,SQL Database,global,1758.65,on-demand,75
2025-05-26,Azure,AKS,global,4362.41,reserved,86
2025-05-26,GCP,BigQuery,global,3510.77,reserved,92
2025-05-27,AWS,Databricks,global,4840.98,reserved,69
2025-05-27,SaaS,Snowflake,global,696.71,on-demand,76
2025-05-27,Azure,SQL Database,global,2248.3,reserved,90
2025-05-27,GCP,Compute Engine,global,1710.03,on-demand,41
2025-05-27,Azure,SQL Database,global,601.7,on-demand,41
2025-05-27,GCP,BigQuery,global,1581.3,reserved,95
2025-05-28,SaaS,Snowflake,global,2979.59,on-demand,80
2025-05-28,AWS,Databricks,global,1676.76,on-demand,52
2025-05-28,AWS,RDS,global,1126.65,on-demand,46
2025-05-28,Azure,VMs,global,1316.12,on-demand,64
2025-05-28,GCP,BigQuery,global,2146.12,reserved,42
2025-05-28,GCP,Compute Engine,global,4212.79,on-demand,47
2025-05-29,Azure,AKS,global,1335.36,reserved,72
2025-05-29,SaaS,Databricks,global,4564.16,on-demand,70
2025-05-29,AWS,EC2,global,2778.54,on-demand,93
2025-05-29,GCP,BigQuery,global,3107.32,on-demand,40
2025-05-29,SaaS,Databricks,global,4016.37,reserved,72
2025-05-30,GCP,BigQuery,global,3690.36,on-demand,94
2025-05-30,AWS,Snowflake,global,4550.42,on-demand,90
2025-05-30,SaaS,Databricks,global,925.32,reserved,31
2025-05-30,Azure,SQL Database,global,3582.55,on-demand,78
2025-05-30,GCP,BigQuery,global,1382.69,reserved,86
2025-05-30,GCP,Compute Engine,global,3763.31,on-demand,65
2025-05-31,Azure,SQL Database,global,2430.34,reserved,75
2025-05-31,Azure,AKS,global,4541.74,on-demand,56
2025-05-31,GCP,BigQuery,global,2469.35,on-demand,79
2025-05-31,Azure,Fabric,global,2007.36,reserved,74
2025-06-01,AWS,Snowflake,global,716.76,on-demand,60
2025-06-01,GCP,BigQuery,global,1875.72,on-demand,56
2025-06-01,SaaS,Snowflake,global,630.39,reserved,31
2025-06-01,AWS,Databricks,global,2073.98,on-demand,58
2025-06-02,Azure,SQL Database,global,4720.07,reserved,49
2025-06-02,GCP,BigQuery,global,2389.86,reserved,56
2025-06-02,Azure,VMs,global,1304.03,on-demand,45
2025-06-02,AWS,Snowflake,global,3283.26,on-demand,46
2025-06-02,AWS,RDS,global,4915.38,on-demand,41
2025-06-02,Azure,AKS,global,2012.92,reserved,73
2025-06-03,GCP,Compute Engine,global,965.91,on-demand,65
2025-06-03,Azure,SQL Database,global,832.64,on-demand,30
2025-06-03,Azure,SQL Database,global,3264.41,reserved,65
2025-06-03,AWS,Kubernetes,global,3462.15,reserved,75
2025-06-03,Azure,Fabric,global,4903.7,on-demand,68
2025-06-04,Azure,SQL Database,global,672.73,reserved,64
2025-06-04,Azure,Fabric,global,1655.65,on-demand,35
2025-06-04,SaaS,Databricks,global,4057.02,reserved,46
2025-06-05,Azure,SQL Database,global,2297.47,reserved,58
2025-06-05,GCP,Compute Engine,global,2508.23,on-demand,37
2025-06-05,SaaS,Snowflake,global,4687.92,on-demand,66
2025-06-06,SaaS,Databricks,global,2875.36,reserved,48
2025-06-06,GCP,BigQuery,global,2762.55,reserved,84
2025-06-06,SaaS,Databricks,global,711.3,on-demand,53
2025-06-06,Azure,Fabric,global,1657.52,reserved,43
2025-06-06,SaaS,Snowflake,global,4912.95,reserved,65
2025-06-07,AWS,RDS,global,3314.76,on-demand,49
2025-06-07,GCP,BigQuery,global,4043.18,on-demand,71
2025-06-07,GCP,Compute Engine,global,3716.48,reserved,91
2025-06-07,AWS,Kubernetes,global,1541.34,on-demand,92
2025-06-07,Azure,Fabric,global,3371.21,on-demand,62
2025-06-08,AWS,RDS,global,4058.98,reserved,59
2025-06-08,Azure,AKS,global,1053.92,on-demand,82
2025-06-08,SaaS,Snowflake,global,4612.29,on-demand,39
2025-06-08,Azure,AKS,global,4034.27,on-demand,70
2025-06-08,Azure,VMs,global,846.22,reserved,73
2025-06-09,GCP,Compute Engine,global,1971.97,reserved,33
2025-06-09,SaaS,Databricks,global,3229.29,reserved,88
2025-06-09,SaaS,Snowflake,global,3729.9,on-demand,84
2025-06-10,GCP,BigQuery,global,3804.55,on-demand,30
2025-06-10,Azure,AKS,global,2042.72,on-demand,91
2025-06-10,Azure,SQL Database,global,2985.01,reserved,33
2025-06-10,Azure,AKS,global,1362.51,on-demand,87
2025-06-10,GCP,BigQuery,global,1080.3,reserved,73
2025-06-11,AWS,Databricks,global,3888.03,on-demand,65
2025-06-11,GCP,BigQuery,global,724.54,reserved,86
2025-06-11,SaaS,Snowflake,global,2986.89,on-demand,94
2025-06-11,AWS,Databricks,global,4904.78,on-demand,58
2025-06-12,Azure,Fabric,global,4529.78,reserved,73
2025-06-12,SaaS,Snowflake,global,4983.29,on-demand,41
2025-06-12,AWS,EC2,global,2767.27,reserved,54
2025-06-12,Azure,SQL Database,global,2400.35,reserved,74
2025-06-13,SaaS,Databricks,global,2798.26,on-demand,38
2025-06-13,AWS,Databricks,global,1760.64,on-demand,84
2025-06-13,SaaS,Snowflake,global,3579.03,reserved,39
2025-06-14,AWS,EC2,global,1166.29,reserved,72
2025-06-14,SaaS,Databricks,global,2158.1,on-demand,67
2025-06-14,SaaS,Databricks,global,4524.62,reserved,71
2025-06-15,Azure,VMs,global,2289.04,reserved,36
2025-06-15,Azure,Fabric,global,3314.22,on-demand,75
2025-06-15,Azure,SQL Database,global,2589.86,on-demand,31
2025-06-15,Azure,SQL Database,global,3504.57,reserved,93
2025-06-16,Azure,Fabric,global,3728.83,reserved,76
2025-06-16,SaaS,Snowflake,global,503.28,reserved,73
2025-06-16,Azure,VMs,global,4555.49,on-demand,64
2025-06-16,SaaS,Databricks,global,1574.04,on-demand,31
2025-06-16,GCP,Compute Engine,global,3942.86,reserved,54
2025-06-16,AWS,RDS,global,3396.68,on-demand,54
2025-06-17,Azure,VMs,global,3386.7,reserved,88
2025-06-17,SaaS,Snowflake,global,2017.86,reserved,46
2025-06-17,SaaS,Databricks,global,2815.07,on-demand,58
2025-06-17,SaaS,Databricks,global,2787.42,on-demand,62
2025-06-17,Azure,SQL Database,global,3222.14,reserved,66
2025-06-17,Azure,AKS,global,853.05,on-demand,39
2025-06-18,SaaS,Databricks,global,2161.37,reserved,89
2025-06-18,GCP,BigQuery,global,3419.03,reserved,39
2025-06-18,Azure,SQL Database,global,603.13,on-demand,71
2025-06-18,GCP,BigQuery,global,4081.13,on-demand,46
2025-06-19,SaaS,Databricks,global,4872.26,on-demand,58
2025-06-19,SaaS,Snowflake,global,3284.66,on-demand,38
2025-06-19,Azure,Fabric,global,3779.08,on-demand,40
2025-06-19,AWS,EC2,global,1775.89,reserved,71
2025-06-20,GCP,Compute Engine,global,4744.36,on-demand,58
2025-06-20,Azure,AKS,global,3763.97,on-demand,42
2025-06-20,AWS,RDS,global,2611.93,on-demand,32
2025-06-21,SaaS,Snowflake,global,4143.89,reserved,91
2025-06-21,GCP,BigQuery,global,4432.87,reserved,39
2025-06-21,AWS,Databricks,global,3373.73,reserved,59
2025-06-21,Azure,Fabric,global,3427.56,reserved,74
2025-06-21,Azure,AKS,global,3947.26,reserved,38
2025-06-22,GCP,Compute Engine,global,2172.89,on-demand,81
2025-06-22,AWS,Kubernetes,global,2574.86,reserved,72
2025-06-22,SaaS,Databricks,global,4277.0,on-demand,75
2025-06-22,SaaS,Databricks,global,3599.8,on-demand,58
2025-06-23,AWS,Snowflake,global,3004.25,reserved,90
2025-06-23,GCP,Compute Engine,global,4709.42,on-demand,45
2025-06-23,AWS,EC2,global,906.05,on-demand,74
2025-06-24,GCP,Compute Engine,global,4590.19,reserved,62
2025-06-24,Azure,AKS,global,3005.35,reserved,64
2025-06-24,Azure,AKS,global,2173.13,on-demand,72
2025-06-24,SaaS,Databricks,global,4012.57,on-demand,56
2025-06-24,Azure,Fabric,global,2958.43,on-demand,80
2025-06-24,GCP,Compute Engine,global,2154.3,on-demand,79
2025-06-25,Azure,SQL Database,global,775.03,reserved,51
2025-06-25,SaaS,Snowflake,global,4224.29,reserved,79
2025-06-25,Azure,SQL Database,global,4464.6,reserved,60
2025-06-25,SaaS,Snowflake,global,1802.34,on-demand,89
2025-06-25,GCP,Compute Engine,global,3487.39,on-demand,58
2025-06-25,SaaS,Databricks,global,3277.25,on-demand,70
2025-06-26,AWS,EC2,global,1134.17,reserved,89
2025-06-26,GCP,Compute Engine,global,1611.33,on-demand,79
2025-06-26,Azure,SQL Database,global,1077.76,reserved,46
2025-06-26,Azure,SQL Database,global,1880.28,reserved,72
2025-06-26,AWS,RDS,global,3220.18,on-demand,71
2025-06-26,SaaS,Snowflake,global,1309.38,reserved,74
2025-06-27,Azure,Fabric,global,2206.19,on-demand,60
2025-06-27,GCP,BigQuery,global,2704.47,on-demand,38
2025-06-27,Azure,VMs,global,1140.16,on-demand,74
2025-06-27,SaaS,Databricks,global,1366.22,on-demand,67
2025-06-28,SaaS,Snowflake,global,887.62,reserved,83
2025-06-28,AWS,Databricks,global,1269.25,on-demand,82
2025-06-28,Azure,AKS,global,3234.5,on-demand,59
2025-06-28,AWS,Snowflake,global,2438.46,on-demand,48
2025-06-28,SaaS,Databricks,global,866.23,on-demand,95
2025-06-29,GCP,Compute Engine,global,665.92,reserved,45
2025-06-29,GCP,BigQuery,global,1211.86,reserved,72
2025-06-29,Azure,Fabric,global,1147.28,on-demand,92
2025-06-29,Azure,SQL Database,global,3275.16,on-demand,84
2025-06-29,GCP,BigQuery,global,4866.28,reserved,43
2025-06-30,SaaS,Databricks,global,2730.33,on-demand,89
2025-06-30,SaaS,Databricks,global,1514.48,on-demand,75
2025-06-30,Azure,AKS,global,1989.68,on-demand,75
2025-06-30,AWS,Snowflake,global,938.68,on-demand,88
2025-06-30,GCP,BigQuery,global,2596.84,reserved,34
2025-07-01,SaaS,Snowflake,global,2961.02,reserved,74
2025-07-01,AWS,Kubernetes,global,1133.93,reserved,86
2025-07-01,AWS,Kubernetes,global,3745.57,on-demand,71
2025-07-02,Azure,VMs,global,1411.76,reserved,55
2025-07-02,GCP,Compute Engine,global,4216.21,on-demand,95
2025-07-02,SaaS,Databricks,global,4278.19,reserved,58
2025-07-02,AWS,EC2,global,2708.36,on-demand,31
2025-07-02,GCP,BigQuery,global,4117.08,on-demand,46
2025-07-03,GCP,BigQuery,global,2084.65,reserved,78
2025-07-03,AWS,RDS,global,980.19,on-demand,57
2025-07-03,SaaS,Snowflake,global,3593.05,reserved,59
2025-07-03,AWS,RDS,global,4127.62,on-demand,43
2025-07-03,Azure,VMs,global,4223.12,reserved,89
2025-07-04,Azure,SQL Database,global,4210.32,on-demand,67
2025-07-04,Azure,SQL Database,global,767.16,on-demand,61
2025-07-04,Azure,SQL Database,global,4001.44,reserved,38
2025-07-04,SaaS,Snowflake,global,4908.96,on-demand,41
2025-07-05,GCP,BigQuery,global,4499.63,on-demand,59
2025-07-05,GCP,Compute Engine,global,4082.12,on-demand,46
2025-07-05,Azure,AKS,global,641.12,reserved,82
2025-07-05,GCP,BigQuery,global,1093.91,on-demand,92
2025-07-06,AWS,EC2,global,3966.58,on-demand,87
2025-07-06,SaaS,Databricks,global,2320.2,reserved,84
2025-07-06,GCP,BigQuery,global,2670.62,reserved,47
2025-07-06,GCP,Compute Engine,global,1864.21,reserved,86
2025-07-06,GCP,Compute Engine,global,3334.59,on-demand,70
2025-07-07,AWS,Kubernetes,global,3057.21,reserved,92
2025-07-07,SaaS,Databricks,global,3786.77,reserved,53
2025-07-07,AWS,Kubernetes,global,4696.45,on-demand,65
2025-07-07,SaaS,Databricks,global,541.87,reserved,78
2025-07-07,AWS,EC2,global,622.88,reserved,60
2025-07-08,GCP,Compute Engine,global,2679.19,reserved,55
2025-07-08,AWS,EC2,global,719.8,reserved,88
2025-07-08,AWS,Snowflake,global,1914.38,on-demand,87
2025-07-08,SaaS,Snowflake,global,2592.96,reserved,60
2025-07-08,Azure,AKS,global,2764.62,on-demand,54
2025-07-08,AWS,EC2,global,3983.11,reserved,61
2025-07-09,GCP,BigQuery,global,2650.05,reserved,62
2025-07-09,GCP,Compute Engine,global,2149.08,reserved,75
2025-07-09,SaaS,Snowflake,global,4892.16,on-demand,86
2025-07-09,Azure,Fabric,global,4200.88,on-demand,94
2025-07-09,SaaS,Snowflake,global,2040.97,on-demand,56
2025-07-10,GCP,Compute Engine,global,3207.99,on-demand,82
2025-07-10,SaaS,Snowflake,global,4166.85,on-demand,35
2025-07-10,Azure,AKS,global,4189.63,on-demand,48
2025-07-10,AWS,Databricks,global,3473.19,reserved,62
2025-07-11,Azure,Fabric,global,2137.79,on-demand,33
2025-07-11,AWS,RDS,global,4055.16,reserved,51
2025-07-11,GCP,BigQuery,global,1308.02,on-demand,86
2025-07-11,AWS,RDS,global,1706.87,reserved,55
2025-07-12,GCP,BigQuery,global,2154.26,reserved,87
2025-07-12,GCP,BigQuery,global,2616.82,on-demand,38
2025-07-12,SaaS,Databricks,global,3184.09,reserved,61
2025-07-13,GCP,BigQuery,global,796.33,reserved,74
2025-07-13,AWS,Databricks,global,865.44,reserved,73
2025-07-13,AWS,Kubernetes,global,4809.74,reserved,70
2025-07-14,Azure,Fabric,global,859.23,on-demand,54
2025-07-14,AWS,RDS,global,3830.1,reserved,71
2025-07-14,SaaS,Databricks,global,2301.42,reserved,66
2025-07-14,AWS,RDS,global,4926.0,reserved,88
2025-07-14,GCP,BigQuery,global,3732.63,on-demand,66
2025-07-15,GCP,Compute Engine,global,1897.71,reserved,77
2025-07-15,GCP,BigQuery,global,1210.4,reserved,66
2025-07-15,GCP,Compute Engine,global,4375.18,on-demand,42
2025-07-15,AWS,Kubernetes,global,4919.64,reserved,63
2025-07-15,Azure,AKS,global,3136.1,on-demand,30
2025-07-16,Azure,Fabric,global,1933.16,on-demand,80
2025-07-16,Azure,VMs,global,1090.84,reserved,77
2025-07-16,SaaS,Snowflake,global,1604.84,on-demand,32
2025-07-16,Azure,AKS,global,763.24,reserved,32
2025-07-17,Azure,SQL Database,global,3456.74,reserved,90
2025-07-17,Azure,VMs,global,1002.15,on-demand,53
2025-07-17,AWS,RDS,global,2683.11,on-demand,95
2025-07-17,AWS,EC2,global,3729.58,reserved,37
2025-07-18,AWS,EC2,global,2781.88,reserved,35
2025-07-18,AWS,EC2,global,2763.22,reserved,64
2025-07-18,SaaS,Databricks,global,2479.0,on-demand,55
2025-07-19,SaaS,Snowflake,global,2399.7,reserved,94
2025-07-19,Azure,Fabric,global,1478.31,reserved,79
2025-07-19,Azure,VMs,global,1064.9,on-demand,78
2025-07-19,Azure,Fabric,global,1057.55,reserved,56
2025-07-20,GCP,Compute Engine,global,3443.95,on-demand,90
2025-07-20,GCP,Compute Engine,global,3847.73,on-demand,34
2025-07-20,AWS,Snowflake,global,3463.6,on-demand,52
2025-07-20,GCP,BigQuery,global,2878.55,reserved,38
2025-07-20,AWS,Kubernetes,global,4344.02,on-demand,79
2025-07-21,AWS,RDS,global,2740.1,reserved,83
2025-07-21,Azure,VMs,global,782.16,on-demand,83
2025-07-21,SaaS,Databricks,global,1305.91,reserved,58
2025-07-21,AWS,Kubernetes,global,1735.68,on-demand,87
2025-07-21,GCP,BigQuery,global,3788.08,on-demand,49
2025-07-21,SaaS,Snowflake,global,1332.24,on-demand,50
2025-07-22,SaaS,Snowflake,global,760.71,reserved,69
2025-07-22,Azure,Fabric,global,3121.93,on-demand,45
2025-07-22,Azure,SQL Database,global,3932.1,on-demand,84
2025-07-22,AWS,EC2,global,2918.68,on-demand,63
2025-07-22,GCP,Compute Engine,global,1464.35,on-demand,91
2025-07-23,Azure,SQL Database,global,2352.41,on-demand,62
2025-07-23,SaaS,Snowflake,global,1791.5,reserved,66
2025-07-23,Azure,SQL Database,global,612.69,on-demand,43
2025-07-23,AWS,EC2,global,2577.63,on-demand,46
2025-07-24,SaaS,Databricks,global,3641.06,on-demand,37
2025-07-24,Azure,VMs,global,4817.17,on-demand,36
2025-07-24,Azure,VMs,global,4353.17,reserved,70
2025-07-24,AWS,Databricks,global,2272.32,on-demand,85
2025-07-24,Azure,SQL Database,global,4703.28,reserved,90
2025-07-25,GCP,Compute Engine,global,3192.15,on-demand,94
2025-07-25,SaaS,Databricks,global,2330.92,reserved,92
2025-07-25,GCP,BigQuery,global,3884.34,on-demand,69
2025-07-25,AWS,Kubernetes,global,3268.09,reserved,89
2025-07-26,GCP,Compute Engine,global,3947.07,on-demand,86
2025-07-26,AWS,Snowflake,global,4674.99,reserved,80
2025-07-26,GCP,BigQuery,global,4513.38,reserved,65
2025-07-26,SaaS,Snowflake,global,1860.0,reserved,40
2025-07-26,Azure,VMs,global,1684.65,on-demand,88
2025-07-26,GCP,BigQuery,global,1288.22,reserved,79
2025-07-27,Azure,Fabric,global,1611.6,reserved,89
2025-07-27,AWS,RDS,global,1318.79,on-demand,35
2025-07-27,Azure,Fabric,global,2441.96,reserved,44
2025-07-27,Azure,SQL Database,global,3041.21,on-demand,67
2025-07-28,SaaS,Snowflake,global,3177.45,reserved,34
2025-07-28,AWS,RDS,global,2935.4,on-demand,47
2025-07-28,Azure,VMs,global,3844.76,on-demand,51
2025-07-28,AWS,Snowflake,global,3212.72,on-demand,40
2025-07-28,SaaS,Snowflake,global,962.52,reserved,60
2025-07-29,SaaS,Databricks,global,3401.76,on-demand,91
2025-07-29,Azure,Fabric,global,1131.39,reserved,87
2025-07-29,SaaS,Databricks,global,4105.2,on-demand,58
2025-07-29,GCP,Compute Engine,global,3223.82,reserved,59
2025-07-29,Azure,Fabric,global,3839.74,on-demand,86
2025-07-30,Azure,Fabric,global,3767.03,on-demand,66
2025-07-30,SaaS,Databricks,global,1365.51,on-demand,58
2025-07-30,AWS,Snowflake,global,2279.74,reserved,54
2025-07-30,GCP,BigQuery,global,2325.18,on-demand,77
2025-07-31,SaaS,Snowflake,global,3069.6,reserved,67
2025-07-31,SaaS,Snowflake,global,3867.93,on-demand,58
2025-07-31,SaaS,Databricks,global,2846.88,reserved,89
2025-07-31,Azure,SQL Database,global,4262.75,on-demand,43
2025-07-31,SaaS,Snowflake,global,4682.17,on-demand,88
2025-07-31,AWS,Snowflake,global,3782.71,reserved,68
2025-08-01,GCP,BigQuery,global,533.83,reserved,63
2025-08-01,SaaS,Databricks,global,894.39,reserved,57
2025-08-01,Azure,VMs,global,3426.59,reserved,84
2025-08-02,GCP,Compute Engine,global,808.2,on-demand,36
2025-08-02,AWS,RDS,global,1492.71,on-demand,30
2025-08-02,Azure,Fabric,global,1713.43,on-demand,45
2025-08-02,GCP,Compute Engine,global,4851.97,reserved,86
2025-08-02,Azure,VMs,global,2177.17,reserved,49
2025-08-02,AWS,Snowflake,global,1230.45,reserved,76
2025-08-03,AWS,Kubernetes,global,3097.4,reserved,89
2025-08-03,SaaS,Snowflake,global,3959.54,on-demand,68
2025-08-03,SaaS,Snowflake,global,1793.9,reserved,92
2025-08-03,AWS,EC2,global,3281.65,on-demand,34
2025-08-03,SaaS,Snowflake,global,2934.84,reserved,91
2025-08-04,AWS,Databricks,global,1750.77,reserved,61
2025-08-04,AWS,Snowflake,global,2168.76,on-demand,89
2025-08-04,GCP,Compute Engine,global,3083.79,reserved,46
2025-08-04,GCP,Compute Engine,global,2979.76,reserved,54
2025-08-04,AWS,EC2,global,2188.97,reserved,80
2025-08-05,AWS,Databricks,global,3327.51,on-demand,86
2025-08-05,Azure,Fabric,global,4459.28,reserved,81
2025-08-05,AWS,EC2,global,3032.69,reserved,60
2025-08-05,GCP,Compute Engine,global,2639.75,reserved,60
2025-08-06,AWS,Snowflake,global,1842.13,on-demand,49
2025-08-06,GCP,Compute Engine,global,3543.04,on-demand,80
2025-08-06,Azure,VMs,global,2322.11,on-demand,74
2025-08-06,Azure,Fabric,global,3013.93,reserved,87
2025-08-07,Azure,AKS,global,2659.55,on-demand,49
2025-08-07,SaaS,Databricks,global,3690.01,on-demand,41
2025-08-07,SaaS,Databricks,global,4869.09,reserved,63
2025-08-08,GCP,BigQuery,global,3692.17,on-demand,57
2025-08-08,AWS,Kubernetes,global,1609.77,on-demand,40
2025-08-08,SaaS,Snowflake,global,3367.04,on-demand,42
2025-08-08,SaaS,Databricks,global,878.49,reserved,65
2025-08-08,AWS,Snowflake,global,739.01,reserved,61
2025-08-09,GCP,BigQuery,global,4253.4,on-demand,60
2025-08-09,GCP,BigQuery,global,3923.6,reserved,94
2025-08-09,AWS,RDS,global,3980.63,reserved,55
2025-08-09,Azure,AKS,global,3561.87,on-demand,44
2025-08-09,AWS,EC2,global,4299.32,on-demand,90
2025-08-10,Azure,AKS,global,4219.34,reserved,52
2025-08-10,GCP,BigQuery,global,1154.87,on-demand,65
2025-08-10,AWS,RDS,global,1574.44,reserved,67
2025-08-11,GCP,BigQuery,global,2228.68,on-demand,32
2025-08-11,AWS,Databricks,global,2737.65,reserved,80
2025-08-11,SaaS,Databricks,global,3070.04,on-demand,46
2025-08-11,AWS,RDS,global,4396.43,on-demand,83
2025-08-11,Azure,SQL Database,global,4720.74,reserved,43
2025-08-11,SaaS,Snowflake,global,2690.43,on-demand,56
2025-08-12,SaaS,Snowflake,global,3663.85,on-demand,66
2025-08-12,SaaS,Databricks,global,1245.08,reserved,85
2025-08-12,AWS,Snowflake,global,1144.83,on-demand,31
2025-08-13,SaaS,Snowflake,global,4499.41,on-demand,79
2025-08-13,SaaS,Snowflake,global,4022.0,on-demand,40
2025-08-13,Azure,SQL Database,global,3997.15,on-demand,84
2025-08-13,SaaS,Databricks,global,2712.84,on-demand,80
2025-08-13,AWS,Kubernetes,global,3756.02,on-demand,65
2025-08-14,AWS,Snowflake,global,3453.33,on-demand,58
2025-08-14,GCP,Compute Engine,global,2287.46,reserved,74
2025-08-14,SaaS,Snowflake,global,2713.56,reserved,86
2025-08-14,GCP,BigQuery,global,4349.37,reserved,36
2025-08-15,SaaS,Databricks,global,4535.06,on-demand,60
2025-08-15,AWS,EC2,global,2008.14,reserved,46
2025-08-15,AWS,Kubernetes,global,3184.8,reserved,90
2025-08-16,GCP,BigQuery,global,1947.62,on-demand,71
2025-08-16,Azure,Fabric,global,1927.32,on-demand,90
2025-08-16,GCP,Compute Engine,global,4260.22,on-demand,34
2025-08-16,Azure,VMs,global,2871.99,on-demand,85
2025-08-16,SaaS,Databricks,global,1717.16,on-demand,71
2025-08-17,Azure,AKS,global,3911.84,on-demand,48
2025-08-17,GCP,BigQuery,global,1186.14,on-demand,43
2025-08-17,Azure,Fabric,global,4473.66,on-demand,63
2025-08-17,AWS,Kubernetes,global,2474.73,reserved,39
2025-08-17,Azure,Fabric,global,1938.58,reserved,49
2025-08-17,SaaS,Databricks,global,1621.47,reserved,51
2025-08-18,AWS,Snowflake,global,3542.05,on-demand,77
2025-08-18,SaaS,Databricks,global,2296.63,reserved,73
2025-08-18,Azure,SQL Database,global,4789.87,on-demand,38
2025-08-18,GCP,BigQuery,global,3503.31,on-demand,80
2025-08-18,Azure,VMs,global,3030.4,on-demand,58
2025-08-18,GCP,BigQuery,global,3413.53,reserved,87
2025-08-19,Azure,Fabric,global,1447.19,on-demand,70
2025-08-19,AWS,Snowflake,global,4402.6,reserved,79
2025-08-19,Azure,AKS,global,1170.59,reserved,86
2025-08-19,Azure,SQL Database,global,776.77,reserved,36
2025-08-19,GCP,Compute Engine,global,2835.4,on-demand,91
2025-08-19,GCP,Compute Engine,global,4581.93,reserved,40
2025-08-20,SaaS,Snowflake,global,3376.82,on-demand,44
2025-08-20,GCP,Compute Engine,global,2177.51,reserved,77
2025-08-20,GCP,BigQuery,global,857.69,reserved,71
2025-08-21,GCP,BigQuery,global,2645.71,reserved,50
2025-08-21,SaaS,Databricks,global,1511.4,on-demand,78
2025-08-21,AWS,Snowflake,global,1903.45,on-demand,33
2025-08-21,AWS,Kubernetes,global,4527.42,reserved,38
2025-08-21,AWS,Databricks,global,4870.33,reserved,91
2025-08-21,Azure,VMs,global,2978.26,on-demand,95
2025-08-22,SaaS,Databricks,global,4681.2,on-demand,49
2025-08-22,AWS,EC2,global,720.28,reserved,88
2025-08-22,SaaS,Snowflake,global,2378.17,on-demand,91
2025-08-23,GCP,Compute Engine,global,1833.88,reserved,42
2025-08-23,SaaS,Databricks,global,1623.95,reserved,57
2025-08-23,Azure,SQL Database,global,4681.42,reserved,61
2025-08-23,AWS,Databricks,global,3657.17,on-demand,87
2025-08-23,SaaS,Databricks,global,549.61,on-demand,45
2025-08-23,AWS,Kubernetes,global,523.06,reserved,76
2025-08-24,GCP,BigQuery,global,799.34,on-demand,95
2025-08-24,SaaS,Snowflake,global,2745.37,reserved,47
2025-08-24,GCP,Compute Engine,global,3868.8,reserved,49
